rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-10741,SYNTH-10741,0,32,0.001319,0.0,0.00048,7500.98,BUF 50%; NE 13%; IND 9%
18200,SYNTH-22246,SYNTH-22246,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 11%; IND 10%
18201,SYNTH-22244,SYNTH-22244,0,32,0.001319,0.0,0.0,0.0,BUF 43%; BAL 13%; IND 12%
18202,SYNTH-01872,SYNTH-01872,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 13%; IND 8%
18203,SYNTH-01871,SYNTH-01871,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 12%; IND 8%
18204,SYNTH-01869,SYNTH-01869,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 13%; IND 9%
18205,SYNTH-01864,SYNTH-01864,0,32,0.001319,0.0,0.0,0.0,BUF 26%; NE 10%; IND 8%
18206,SYNTH-01905,SYNTH-01905,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 11%; IND 10%
18207,SYNTH-13709,SYNTH-13709,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 13%; IND 7%
18208,SYNTH-13705,SYNTH-13705,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 14%; IND 8%
18209,SYNTH-13703,SYNTH-13703,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 11%; BAL 9%
18210,SYNTH-13697,SYNTH-13697,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 12%; IND 8%
18211,SYNTH-10848,SYNTH-10848,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 12%; IND 9%
18212,SYNTH-10847,SYNTH-10847,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 15%; SF 7%
18213,SYNTH-01859,SYNTH-01859,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 14%; IND 7%
18214,SYNTH-01857,SYNTH-01857,0,32,0.001319,0.0,0.0,0.0,BUF 53%; NE 13%; IND 10%
18215,SYNTH-22238,SYNTH-22238,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 11%; IND 10%
18216,SYNTH-00134,SYNTH-00134,0,32,0.001319,0.0,0.0,0.0,BUF 28%; NE 10%; IND 9%
18217,SYNTH-22236,SYNTH-22236,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 12%; IND 10%
18218,SYNTH-01861,SYNTH-01861,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 12%; IND 10%
18219,SYNTH-12245,SYNTH-12245,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 9%
18220,SYNTH-01811,SYNTH-01811,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 13%; IND 9%
18221,SYNTH-12247,SYNTH-12247,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 11%; IND 11%
18222,SYNTH-10843,SYNTH-10843,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 15%; IND 8%
18223,SYNTH-10842,SYNTH-10842,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 12%; IND 8%
18224,SYNTH-10840,SYNTH-10840,0,32,0.001319,0.0,0.0,0.0,BUF 45%; IND 10%; NE 10%
18225,SYNTH-10838,SYNTH-10838,0,32,0.001319,0.0,0.0,0.0,BUF 22%; NE 10%; IND 7%
18226,SYNTH-13692,SYNTH-13692,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 14%; IND 8%
18227,SYNTH-12249,SYNTH-12249,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 12%; IND 9%
18228,SYNTH-13681,SYNTH-13681,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 10%; IND 9%
18229,SYNTH-10864,SYNTH-10864,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 15%; IND 7%
18230,SYNTH-01849,SYNTH-01849,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 14%; IND 7%
18231,SYNTH-10861,SYNTH-10861,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 11%; IND 10%
18232,SYNTH-22272,SYNTH-22272,0,32,0.001319,0.0,0.0,0.0,BUF 47%; IND 12%; NE 9%
18233,SYNTH-22267,SYNTH-22267,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 13%; IND 8%
18234,SYNTH-22264,SYNTH-22264,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 14%; IND 9%
18235,SYNTH-22263,SYNTH-22263,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; BAL 9%
18236,SYNTH-22261,SYNTH-22261,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 12%; IND 10%
18237,SYNTH-22260,SYNTH-22260,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 12%; IND 8%
18238,SYNTH-22259,SYNTH-22259,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 12%; IND 9%
18239,SYNTH-01825,SYNTH-01825,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 12%; IND 8%
18240,SYNTH-01855,SYNTH-01855,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 8%
18241,SYNTH-01854,SYNTH-01854,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 13%; IND 9%
18242,SYNTH-12250,SYNTH-12250,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 13%; IND 9%
18243,SYNTH-13733,SYNTH-13733,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 10%
18244,SYNTH-13732,SYNTH-13732,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 9%
18245,SYNTH-23876,SYNTH-23876,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 9%
18246,SYNTH-10813,SYNTH-10813,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 12%; IND 8%
18247,SYNTH-01894,SYNTH-01894,0,32,0.001319,0.0,0.0,0.0,BUF 28%; NE 13%; IND 7%
18248,SYNTH-01893,SYNTH-01893,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 10%; BAL 10%
18249,SYNTH-22208,SYNTH-22208,0,32,0.001319,0.0,0.0,0.0,BUF 43%; IND 11%; NE 10%
18250,SYNTH-22198,SYNTH-22198,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 10%
18251,SYNTH-01919,SYNTH-01919,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18252,SYNTH-01914,SYNTH-01914,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 13%; IND 8%
18253,SYNTH-01912,SYNTH-01912,0,32,0.001319,0.0,0.0,0.0,BUF 26%; NE 10%; IND 8%
18254,SYNTH-22234,SYNTH-22234,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 11%; IND 10%
18255,SYNTH-23878,SYNTH-23878,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 12%; IND 9%
18256,SYNTH-10774,SYNTH-10774,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 14%; IND 8%
18257,SYNTH-10773,SYNTH-10773,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 9%
18258,SYNTH-13760,SYNTH-13760,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; IND 9%
18259,SYNTH-13756,SYNTH-13756,0,32,0.001319,0.0,0.0,0.0,BUF 43%; IND 10%; NE 10%
18260,SYNTH-13755,SYNTH-13755,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 12%; IND 10%
18261,SYNTH-13752,SYNTH-13752,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 13%; IND 10%
18262,SYNTH-10793,SYNTH-10793,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 11%; IND 9%
18263,SYNTH-10792,SYNTH-10792,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 13%; IND 7%
18264,SYNTH-01908,SYNTH-01908,0,32,0.001319,0.0,0.0,0.0,BUF 43%; BAL 11%; NE 10%
18265,SYNTH-01906,SYNTH-01906,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 12%; IND 8%
18266,SYNTH-10778,SYNTH-10778,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 14%; IND 8%
18267,SYNTH-22233,SYNTH-22233,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 13%; IND 10%
18268,SYNTH-22231,SYNTH-22231,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 10%
18269,SYNTH-22227,SYNTH-22227,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 13%; IND 8%
18270,SYNTH-01885,SYNTH-01885,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 11%; IND 9%
18271,SYNTH-22223,SYNTH-22223,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 13%; IND 8%
18272,SYNTH-00136,SYNTH-00136,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 10%
18273,SYNTH-10808,SYNTH-10808,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 11%; IND 11%
18274,SYNTH-13725,SYNTH-13725,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 9%
18275,SYNTH-00143,SYNTH-00143,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 14%; IND 8%
18276,SYNTH-10827,SYNTH-10827,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 12%; IND 11%
18277,SYNTH-10825,SYNTH-10825,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 13%; IND 9%
18278,SYNTH-13739,SYNTH-13739,0,32,0.001319,0.0,0.0,0.0,BUF 19%; NE 9%; IND 7%
18279,SYNTH-22221,SYNTH-22221,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 13%; IND 10%
18280,SYNTH-22219,SYNTH-22219,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 11%; IND 10%
18281,SYNTH-22217,SYNTH-22217,0,32,0.001319,0.0,0.0,0.0,BUF 47%; IND 12%; NE 10%
18282,SYNTH-22216,SYNTH-22216,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 14%; IND 9%
18283,SYNTH-22215,SYNTH-22215,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 12%; IND 8%
18284,SYNTH-22209,SYNTH-22209,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 9%
18285,SYNTH-10789,SYNTH-10789,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 11%; BAL 9%
18286,SYNTH-10788,SYNTH-10788,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 11%; IND 10%
18287,SYNTH-10787,SYNTH-10787,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 14%; IND 8%
18288,SYNTH-10785,SYNTH-10785,0,32,0.001319,0.0,0.0,0.0,BUF 27%; NE 11%; IND 8%
18289,SYNTH-13744,SYNTH-13744,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 12%; IND 8%
18290,SYNTH-23873,SYNTH-23873,0,32,0.001319,0.0,0.0,0.0,BUF 26%; NE 10%; IND 8%
18291,SYNTH-10823,SYNTH-10823,0,32,0.001319,0.0,0.0,0.0,BUF 48%; IND 10%; NE 10%
18292,SYNTH-02113,SYNTH-02113,0,32,0.001319,0.0,0.0,0.0,BUF 26%; NE 10%; IND 8%
18293,SYNTH-21983,SYNTH-21983,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18294,SYNTH-21981,SYNTH-21981,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 13%; IND 9%
18295,SYNTH-21977,SYNTH-21977,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 14%; IND 8%
18296,SYNTH-21974,SYNTH-21974,0,32,0.001319,0.0,0.0,0.0,BUF 46%; IND 11%; NE 9%
18297,SYNTH-21973,SYNTH-21973,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 14%; IND 9%
18298,SYNTH-02143,SYNTH-02143,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 11%; IND 10%
18299,SYNTH-02138,SYNTH-02138,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 8%
18300,SYNTH-02136,SYNTH-02136,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 11%; IND 10%
18301,SYNTH-02134,SYNTH-02134,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 11%; BAL 9%
18302,SYNTH-02129,SYNTH-02129,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 14%; IND 8%
18303,SYNTH-02003,SYNTH-02003,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 11%; IND 9%
18304,SYNTH-21959,SYNTH-21959,0,32,0.001319,0.0,0.0,0.0,BUF 42%; IND 11%; NE 10%
18305,SYNTH-21953,SYNTH-21953,0,32,0.001319,0.0,0.0,0.0,BUF 32%; IND 10%; BAL 9%
18306,SYNTH-02156,SYNTH-02156,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 14%; IND 8%
18307,SYNTH-02148,SYNTH-02148,0,32,0.001319,0.0,0.0,0.0,BUF 30%; NE 14%; IND 7%
18308,SYNTH-10616,SYNTH-10616,0,32,0.001319,0.0,0.0,0.0,BUF 50%; IND 11%; NE 10%
18309,SYNTH-10614,SYNTH-10614,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 12%; BAL 9%
18310,SYNTH-13951,SYNTH-13951,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 9%
18311,SYNTH-13950,SYNTH-13950,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 11%; IND 10%
18312,SYNTH-13944,SYNTH-13944,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 12%; IND 10%
18313,SYNTH-10640,SYNTH-10640,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 11%; IND 11%
18314,SYNTH-10639,SYNTH-10639,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 10%; IND 10%
18315,SYNTH-21960,SYNTH-21960,0,32,0.001319,0.0,0.0,0.0,BUF 25%; NE 11%; IND 7%
18316,SYNTH-10656,SYNTH-10656,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 13%; IND 9%
18317,SYNTH-10654,SYNTH-10654,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 13%; IND 9%
18318,SYNTH-10649,SYNTH-10649,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 9%
18319,SYNTH-02100,SYNTH-02100,0,32,0.001319,0.0,0.0,0.0,BUF 29%; BAL 10%; NE 9%
18320,SYNTH-02097,SYNTH-02097,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 9%
18321,SYNTH-21988,SYNTH-21988,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 8%
18322,SYNTH-02127,SYNTH-02127,0,32,0.001319,0.0,0.0,0.0,BUF 37%; BAL 12%; NE 10%
18323,SYNTH-02125,SYNTH-02125,0,32,0.001319,0.0,0.0,0.0,BUF 37%; IND 11%; NE 10%
18324,SYNTH-02123,SYNTH-02123,0,32,0.001319,0.0,0.0,0.0,BUF 50%; NE 11%; IND 11%
18325,SYNTH-02120,SYNTH-02120,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 9%
18326,SYNTH-10635,SYNTH-10635,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 13%; IND 9%
18327,SYNTH-02115,SYNTH-02115,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 12%; IND 8%
18328,SYNTH-13936,SYNTH-13936,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 7%
18329,SYNTH-13935,SYNTH-13935,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 11%; IND 9%
18330,SYNTH-13934,SYNTH-13934,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 12%; IND 9%
18331,SYNTH-13932,SYNTH-13932,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 11%; IND 10%
18332,SYNTH-13931,SYNTH-13931,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 14%; IND 9%
18333,SYNTH-13929,SYNTH-13929,0,32,0.001319,0.0,0.0,0.0,BUF 19%; NE 12%; SF 6%
18334,SYNTH-13928,SYNTH-13928,0,32,0.001319,0.0,0.0,0.0,BUF 27%; NE 10%; IND 8%
18335,SYNTH-12384,SYNTH-12384,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 12%; IND 8%
18336,SYNTH-12258,SYNTH-12258,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 11%; IND 10%
18337,SYNTH-02119,SYNTH-02119,0,32,0.001319,0.0,0.0,0.0,BUF 42%; IND 11%; NE 10%
18338,SYNTH-02118,SYNTH-02118,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 14%; IND 8%
18339,SYNTH-10631,SYNTH-10631,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 11%; IND 8%
18340,SYNTH-10587,SYNTH-10587,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 13%; IND 9%
18341,SYNTH-10577,SYNTH-10577,0,32,0.001319,0.0,0.0,0.0,BUF 52%; NE 12%; IND 11%
18342,SYNTH-13978,SYNTH-13978,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 12%; IND 9%
18343,SYNTH-13974,SYNTH-13974,0,32,0.001319,0.0,0.0,0.0,BUF 45%; IND 11%; NE 11%
18344,SYNTH-13972,SYNTH-13972,0,32,0.001319,0.0,0.0,0.0,BUF 22%; NE 10%; IND 7%
18345,SYNTH-13971,SYNTH-13971,0,32,0.001319,0.0,0.0,0.0,BUF 24%; NE 9%; IND 8%
18346,SYNTH-10608,SYNTH-10608,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 11%; IND 9%
18347,SYNTH-12263,SYNTH-12263,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 11%; IND 10%
18348,SYNTH-21919,SYNTH-21919,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 9%
18349,SYNTH-21915,SYNTH-21915,0,32,0.001319,0.0,0.0,0.0,BUF 34%; NE 13%; IND 9%
18350,SYNTH-21913,SYNTH-21913,0,32,0.001319,0.0,0.0,0.0,BUF 51%; IND 12%; NE 9%
18351,SYNTH-10638,SYNTH-10638,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 9%
18352,SYNTH-02217,SYNTH-02217,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 14%; IND 9%
18353,SYNTH-02212,SYNTH-02212,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 13%; IND 9%
18354,SYNTH-21904,SYNTH-21904,0,32,0.001319,0.0,0.0,0.0,BUF 48%; IND 11%; NE 10%
18355,SYNTH-13998,SYNTH-13998,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 11%; IND 9%
18356,SYNTH-13993,SYNTH-13993,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18357,SYNTH-12264,SYNTH-12264,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18358,SYNTH-10574,SYNTH-10574,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 11%; BAL 10%
18359,SYNTH-10570,SYNTH-10570,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 9%
18360,SYNTH-00119,SYNTH-00119,0,32,0.001319,0.0,0.0,0.0,BUF 42%; IND 12%; NE 11%
18361,SYNTH-00120,SYNTH-00120,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 10%; IND 10%
18362,SYNTH-02613,SYNTH-02613,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 9%
18363,SYNTH-21908,SYNTH-21908,0,32,0.001319,0.0,0.0,0.0,BUF 46%; NE 11%; IND 10%
18364,SYNTH-02147,SYNTH-02147,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 10%; BAL 10%
18365,SYNTH-21949,SYNTH-21949,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; IND 10%
18366,SYNTH-21945,SYNTH-21945,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 11%
18367,SYNTH-21937,SYNTH-21937,0,32,0.001319,0.0,0.0,0.0,BUF 56%; IND 11%; NE 10%
18368,SYNTH-02176,SYNTH-02176,0,32,0.001319,0.0,0.0,0.0,BUF 41%; IND 11%; NE 10%
18369,SYNTH-02172,SYNTH-02172,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 13%; IND 10%
18370,SYNTH-02168,SYNTH-02168,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 11%; IND 10%
18371,SYNTH-02189,SYNTH-02189,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 11%; IND 9%
18372,SYNTH-10598,SYNTH-10598,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 13%; IND 10%
18373,SYNTH-13967,SYNTH-13967,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 12%; IND 8%
18374,SYNTH-13966,SYNTH-13966,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 13%; IND 9%
18375,SYNTH-02197,SYNTH-02197,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 9%
18376,SYNTH-13961,SYNTH-13961,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 17%; SF 7%
18377,SYNTH-13960,SYNTH-13960,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 13%; IND 9%
18378,SYNTH-13959,SYNTH-13959,0,32,0.001319,0.0,0.0,0.0,BUF 48%; NE 11%; IND 10%
18379,SYNTH-13956,SYNTH-13956,0,32,0.001319,0.0,0.0,0.0,BUF 40%; NE 14%; IND 9%
18380,SYNTH-10620,SYNTH-10620,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 13%; IND 10%
18381,SYNTH-02183,SYNTH-02183,0,32,0.001319,0.0,0.0,0.0,BUF 53%; IND 11%; NE 10%
18382,SYNTH-02182,SYNTH-02182,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; IND 9%
18383,SYNTH-02180,SYNTH-02180,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 12%; IND 9%
18384,SYNTH-02177,SYNTH-02177,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18385,SYNTH-21933,SYNTH-21933,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 12%; IND 9%
18386,SYNTH-21922,SYNTH-21922,0,32,0.001319,0.0,0.0,0.0,BUF 40%; IND 12%; NE 10%
18387,SYNTH-02208,SYNTH-02208,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 8%
18388,SYNTH-13963,SYNTH-13963,0,32,0.001319,0.0,0.0,0.0,BUF 35%; NE 13%; IND 8%
18389,SYNTH-02037,SYNTH-02037,0,32,0.001319,0.0,0.0,0.0,BUF 39%; IND 11%; NE 10%
18390,SYNTH-10677,SYNTH-10677,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 12%; IND 9%
18391,SYNTH-10676,SYNTH-10676,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 10%
18392,SYNTH-10674,SYNTH-10674,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 9%
18393,SYNTH-13871,SYNTH-13871,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 11%; IND 11%
18394,SYNTH-13870,SYNTH-13870,0,32,0.001319,0.0,0.0,0.0,BUF 27%; NE 14%; SF 7%
18395,SYNTH-13867,SYNTH-13867,0,32,0.001319,0.0,0.0,0.0,BUF 43%; NE 12%; IND 9%
18396,SYNTH-13866,SYNTH-13866,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 8%
18397,SYNTH-12370,SYNTH-12370,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 12%; IND 8%
18398,SYNTH-10699,SYNTH-10699,0,32,0.001319,0.0,0.0,0.0,BUF 52%; NE 14%; IND 9%
18399,SYNTH-02036,SYNTH-02036,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 11%; IND 9%
18400,SYNTH-13910,SYNTH-13910,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 10%
18401,SYNTH-22061,SYNTH-22061,0,32,0.001319,0.0,0.0,0.0,BUF 49%; IND 11%; NE 10%
18402,SYNTH-22052,SYNTH-22052,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 15%; IND 8%
18403,SYNTH-02064,SYNTH-02064,0,32,0.001319,0.0,0.0,0.0,BUF 44%; NE 12%; IND 9%
18404,SYNTH-02059,SYNTH-02059,0,32,0.001319,0.0,0.0,0.0,BUF 47%; NE 12%; IND 10%
18405,SYNTH-02052,SYNTH-02052,0,32,0.001319,0.0,0.0,0.0,BUF 45%; IND 11%; NE 9%
18406,SYNTH-10660,SYNTH-10660,0,32,0.001319,0.0,0.0,0.0,BUF 36%; NE 11%; IND 10%
18407,SYNTH-10658,SYNTH-10658,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18408,SYNTH-13884,SYNTH-13884,0,32,0.001319,0.0,0.0,0.0,BUF 33%; NE 13%; IND 8%
18409,SYNTH-13883,SYNTH-13883,0,32,0.001319,0.0,0.0,0.0,BUF 47%; IND 11%; NE 10%
18410,SYNTH-13881,SYNTH-13881,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 13%; IND 8%
18411,SYNTH-13879,SYNTH-13879,0,32,0.001319,0.0,0.0,0.0,BUF 37%; NE 11%; IND 9%
18412,SYNTH-02034,SYNTH-02034,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 9%
18413,SYNTH-22095,SYNTH-22095,0,32,0.001319,0.0,0.0,0.0,BUF 41%; NE 14%; IND 9%
18414,SYNTH-22088,SYNTH-22088,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 12%; IND 10%
18415,SYNTH-22086,SYNTH-22086,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 12%; IND 9%
18416,SYNTH-22083,SYNTH-22083,0,32,0.001319,0.0,0.0,0.0,BUF 29%; NE 13%; IND 7%
18417,SYNTH-02032,SYNTH-02032,0,32,0.001319,0.0,0.0,0.0,BUF 49%; NE 13%; IND 9%
18418,SYNTH-10698,SYNTH-10698,0,32,0.001319,0.0,0.0,0.0,BUF 39%; NE 12%; IND 8%
18419,SYNTH-10697,SYNTH-10697,0,32,0.001319,0.0,0.0,0.0,BUF 46%; IND 11%; NE 10%
18420,SYNTH-10694,SYNTH-10694,0,32,0.001319,0.0,0.0,0.0,BUF 45%; NE 13%; IND 9%
18421,SYNTH-10692,SYNTH-10692,0,32,0.001319,0.0,0.0,0.0,BUF 42%; IND 11%; NE 10%
18422,SYNTH-10691,SYNTH-10691,0,32,0.001319,0.0,0.0,0.0,BUF 42%; NE 12%; IND 10%
18423,SYNTH-13856,SYNTH-13856,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 13%; IND 8%
18424,SYNTH-02045,SYNTH-02045,0,32,0.001319,0.0,0.0,0.0,BUF 38%; NE 14%; IND 8%
18425,SYNTH-13851,SYNTH-13851,0,32,0.001319,0.0,0.0,0.0,BUF 31%; NE 13%; IND 8%
18426,SYNTH-13849,SYNTH-13849,0,32,0.001319,0.0,0.0,0.0,BUF 32%; NE 11%; IND 9%
