rank,entry,contestant,wins,teams_remaining,optimal_win_path_prob,optimal_ev_path_score,survival_prob,fair_value,predicted_next_picks
1,SYNTH-11343,SYNTH-11343,0,32,0.002265,0.0,0.00096,8080.71,JAX 66%; LAC 6%; CIN 4%
22192,SYNTH-14491,SYNTH-14491,0,32,0.002265,0.0,0.00048,182.83,JAX 66%; LAC 6%; CIN 4%
22193,SYNTH-00789,SYNTH-00789,0,32,0.002265,0.0,0.00032,182.77,JAX 74%; LAC 5%; CIN 3%
22194,SYNTH-04941,SYNTH-04941,0,32,0.002265,0.0,0.00024,182.77,JAX 57%; LAC 7%; CIN 6%
22195,SYNTH-16118,SYNTH-16118,0,32,0.002265,0.0,0.00024,182.77,JAX 60%; LAC 6%; CIN 5%
22196,SYNTH-17193,SYNTH-17193,0,32,0.002265,0.0,0.00024,182.74,JAX 54%; LAC 6%; CIN 6%
22197,SYNTH-01660,SYNTH-01660,0,32,0.002265,0.0,0.00016,182.7,JAX 58%; LAC 6%; CIN 5%
22198,SYNTH-05941,SYNTH-05941,0,32,0.002265,0.0,0.00016,182.7,JAX 55%; LAC 6%; CIN 6%
22199,SYNTH-16941,SYNTH-16941,0,32,0.002265,0.0,0.00024,182.65,JAX 63%; LAC 6%; CIN 5%
22200,SYNTH-20236,SYNTH-20236,0,32,0.002265,0.0,0.00016,182.58,JAX 40%; LAC 7%; CIN 7%
22201,SYNTH-09497,SYNTH-09497,0,32,0.002265,0.0,0.00016,182.58,JAX 55%; LAC 7%; CIN 6%
22202,SYNTH-06645,SYNTH-06645,0,32,0.002265,0.0,0.0004,182.56,JAX 71%; LAC 5%; CIN 4%
22203,SYNTH-08341,SYNTH-08341,0,32,0.002265,0.0,0.00032,182.33,JAX 64%; LAC 6%; CIN 4%
22204,SYNTH-20358,SYNTH-20358,0,32,0.002265,0.0,0.00024,182.32,JAX 51%; LAC 6%; CIN 6%
22205,SYNTH-01162,SYNTH-01162,0,32,0.002265,0.0,0.0004,182.27,JAX 52%; LAC 7%; CIN 6%
22206,SYNTH-22604,SYNTH-22604,0,32,0.002265,0.0,0.00032,182.23,JAX 61%; LAC 6%; CIN 5%
22207,SYNTH-07868,SYNTH-07868,0,32,0.002265,0.0,0.0004,182.23,JAX 56%; LAC 6%; CIN 6%
22208,SYNTH-03228,SYNTH-03228,0,32,0.002265,0.0,0.00024,182.18,JAX 75%; LAC 5%; CIN 3%
22209,SYNTH-21239,SYNTH-21239,0,32,0.002265,0.0,0.00016,182.15,JAX 47%; LAC 7%; CIN 7%
22210,SYNTH-21685,SYNTH-21685,0,32,0.002265,0.0,0.0004,182.05,JAX 63%; LAC 6%; CIN 5%
22211,SYNTH-11641,SYNTH-11641,0,32,0.002265,0.0,0.0004,181.92,JAX 57%; LAC 6%; CIN 5%
22212,SYNTH-11696,SYNTH-11696,0,32,0.002265,0.0,0.0004,181.82,JAX 68%; LAC 5%; CIN 4%
22213,SYNTH-08857,SYNTH-08857,0,32,0.002265,0.0,0.00032,181.71,JAX 59%; LAC 6%; CIN 5%
22214,SYNTH-03308,SYNTH-03308,0,32,0.002265,0.0,0.00024,181.45,JAX 42%; LAC 7%; CIN 7%
22215,SYNTH-15658,SYNTH-15658,0,32,0.002265,0.0,0.00032,181.39,JAX 43%; CIN 7%; LAC 7%
22216,SYNTH-09320,SYNTH-09320,0,32,0.002265,0.0,0.0004,181.32,JAX 62%; LAC 6%; CIN 5%
22217,SYNTH-06462,SYNTH-06462,0,32,0.002265,0.0,0.00016,181.25,JAX 42%; CIN 7%; LAC 7%
22218,SYNTH-18525,SYNTH-18525,0,32,0.002265,0.0,0.00024,181.23,JAX 40%; HOU 8%; CIN 7%
22219,SYNTH-12919,SYNTH-12919,0,32,0.002265,0.0,0.00064,181.2,JAX 74%; LAC 5%; CIN 3%
22220,SYNTH-20922,SYNTH-20922,0,32,0.002265,0.0,0.00024,181.2,JAX 53%; LAC 7%; CIN 6%
22221,SYNTH-15693,SYNTH-15693,0,32,0.002265,0.0,0.0004,181.19,JAX 64%; LAC 6%; CIN 5%
22222,SYNTH-18018,SYNTH-18018,0,32,0.002265,0.0,0.00024,181.12,JAX 49%; LAC 6%; CIN 6%
22223,SYNTH-12938,SYNTH-12938,0,32,0.002265,0.0,0.00032,181.04,JAX 60%; LAC 6%; CIN 5%
22224,SYNTH-04910,SYNTH-04910,0,32,0.002265,0.0,0.00032,180.96,JAX 47%; LAC 7%; CIN 6%
22225,SYNTH-07722,SYNTH-07722,0,32,0.002265,0.0,0.0004,180.93,JAX 57%; LAC 7%; CIN 5%
22226,SYNTH-07666,SYNTH-07666,0,32,0.002265,0.0,0.00024,180.87,JAX 46%; LAC 7%; CIN 6%
22227,SYNTH-05716,SYNTH-05716,0,32,0.002265,0.0,0.00016,180.78,JAX 45%; CIN 7%; LAC 6%
22228,SYNTH-09501,SYNTH-09501,0,32,0.002265,0.0,0.00024,180.73,JAX 51%; HOU 6%; CIN 6%
22229,SYNTH-19210,SYNTH-19210,0,32,0.002265,0.0,0.00032,180.7,JAX 60%; LAC 7%; CIN 5%
22230,SYNTH-01866,SYNTH-01866,0,32,0.002265,0.0,0.00024,180.69,JAX 65%; LAC 6%; CIN 5%
22231,SYNTH-09869,SYNTH-09869,0,32,0.002265,0.0,0.00024,180.62,JAX 49%; CIN 7%; LAC 7%
22232,SYNTH-09341,SYNTH-09341,0,32,0.002265,0.0,0.00032,180.6,JAX 51%; LAC 7%; CIN 6%
22233,SYNTH-20562,SYNTH-20562,0,32,0.002265,0.0,0.00016,180.5,JAX 59%; LAC 6%; CIN 5%
22234,SYNTH-20188,SYNTH-20188,0,32,0.002265,0.0,0.00032,180.38,JAX 50%; LAC 7%; CIN 6%
22235,SYNTH-23291,SYNTH-23291,0,32,0.002265,0.0,0.00024,180.35,JAX 60%; LAC 7%; CIN 5%
22236,SYNTH-22058,SYNTH-22058,0,32,0.002265,0.0,0.00032,180.34,JAX 60%; LAC 6%; CIN 5%
22237,SYNTH-01724,SYNTH-01724,0,32,0.002265,0.0,0.00016,180.34,JAX 55%; LAC 7%; CIN 5%
22238,SYNTH-07772,SYNTH-07772,0,32,0.002265,0.0,0.00016,180.34,JAX 60%; LAC 6%; CIN 5%
22239,SYNTH-20036,SYNTH-20036,0,32,0.002265,0.0,0.0004,180.33,JAX 50%; LAC 7%; CIN 6%
22240,SYNTH-08071,SYNTH-08071,0,32,0.002265,0.0,0.00024,180.2,JAX 62%; LAC 6%; CIN 5%
22241,SYNTH-07829,SYNTH-07829,0,32,0.002265,0.0,0.00048,180.13,JAX 62%; LAC 6%; CIN 5%
22242,SYNTH-23111,SYNTH-23111,0,32,0.002265,0.0,0.0004,180.13,JAX 60%; LAC 6%; CIN 5%
22243,SYNTH-18386,SYNTH-18386,0,32,0.002265,0.0,0.00024,180.11,JAX 41%; CIN 7%; LAC 7%
22244,SYNTH-12612,SYNTH-12612,0,32,0.002265,0.0,0.00032,179.97,JAX 52%; LAC 7%; CIN 6%
22245,SYNTH-12247,SYNTH-12247,0,32,0.002265,0.0,0.00032,179.95,JAX 61%; LAC 6%; CIN 5%
22246,SYNTH-11278,SYNTH-11278,0,32,0.002265,0.0,0.00032,179.8,JAX 46%; LAC 7%; CIN 6%
22247,SYNTH-17239,SYNTH-17239,0,32,0.002265,0.0,8e-05,179.78,JAX 53%; LAC 6%; CIN 6%
22248,SYNTH-23860,SYNTH-23860,0,32,0.002265,0.0,0.00032,179.76,JAX 57%; LAC 6%; CIN 5%
22249,SYNTH-11502,SYNTH-11502,0,32,0.002265,0.0,0.00032,179.65,JAX 63%; LAC 6%; CIN 5%
22250,SYNTH-21201,SYNTH-21201,0,32,0.002265,0.0,0.00032,179.56,JAX 59%; LAC 6%; CIN 5%
22251,SYNTH-07324,SYNTH-07324,0,32,0.002265,0.0,0.0004,179.47,JAX 71%; LAC 5%; CIN 4%
22252,SYNTH-20771,SYNTH-20771,0,32,0.002265,0.0,0.00024,179.37,JAX 41%; CIN 8%; LAC 7%
22253,SYNTH-21947,SYNTH-21947,0,32,0.002265,0.0,0.00016,179.34,JAX 42%; LAC 7%; CIN 7%
22254,SYNTH-10014,SYNTH-10014,0,32,0.002265,0.0,0.00016,179.34,JAX 48%; LAC 7%; CIN 6%
22255,SYNTH-15889,SYNTH-15889,0,32,0.002265,0.0,0.00016,179.24,JAX 53%; LAC 7%; CIN 6%
22256,SYNTH-15194,SYNTH-15194,0,32,0.002265,0.0,0.00032,179.13,JAX 77%; LAC 4%; CIN 3%
22257,SYNTH-23575,SYNTH-23575,0,32,0.002265,0.0,8e-05,179.1,JAX 54%; LAC 6%; CIN 6%
22258,SYNTH-13366,SYNTH-13366,0,32,0.002265,0.0,0.00048,179.1,JAX 58%; LAC 6%; CIN 6%
22259,SYNTH-23695,SYNTH-23695,0,32,0.002265,0.0,8e-05,179.1,JAX 62%; LAC 6%; CIN 5%
22260,SYNTH-09782,SYNTH-09782,0,32,0.002265,0.0,0.00016,178.89,JAX 58%; LAC 7%; CIN 5%
22261,SYNTH-01109,SYNTH-01109,0,32,0.002265,0.0,0.00048,178.89,JAX 65%; LAC 6%; CIN 5%
22262,SYNTH-11663,SYNTH-11663,0,32,0.002265,0.0,0.00032,178.87,JAX 67%; LAC 6%; CIN 4%
22263,SYNTH-07629,SYNTH-07629,0,32,0.002265,0.0,0.00024,178.82,JAX 55%; LAC 6%; CIN 5%
22264,SYNTH-02368,SYNTH-02368,0,32,0.002265,0.0,0.00024,178.8,JAX 60%; LAC 6%; CIN 5%
22265,SYNTH-15539,SYNTH-15539,0,32,0.002265,0.0,0.00032,178.75,JAX 65%; LAC 6%; CIN 4%
22266,SYNTH-07412,SYNTH-07412,0,32,0.002265,0.0,0.00048,178.66,JAX 64%; LAC 6%; CIN 5%
22267,SYNTH-09209,SYNTH-09209,0,32,0.002265,0.0,0.00032,178.45,JAX 66%; LAC 6%; CIN 4%
22268,SYNTH-13672,SYNTH-13672,0,32,0.002265,0.0,0.00016,178.31,JAX 47%; LAC 7%; CIN 7%
22269,SYNTH-20124,SYNTH-20124,0,32,0.002265,0.0,0.00032,178.28,JAX 61%; LAC 7%; CIN 5%
22270,SYNTH-17753,SYNTH-17753,0,32,0.002265,0.0,0.00032,178.2,JAX 70%; LAC 5%; CIN 4%
22271,SYNTH-11238,SYNTH-11238,0,32,0.002265,0.0,0.00016,178.16,JAX 54%; LAC 7%; CIN 6%
22272,SYNTH-19245,SYNTH-19245,0,32,0.002265,0.0,0.00016,178.1,JAX 48%; LAC 7%; CIN 6%
22273,SYNTH-17006,SYNTH-17006,0,32,0.002265,0.0,0.00024,177.67,JAX 68%; LAC 6%; CIN 4%
22274,SYNTH-02858,SYNTH-02858,0,32,0.002265,0.0,0.00032,177.57,JAX 62%; LAC 6%; CIN 5%
22275,SYNTH-22784,SYNTH-22784,0,32,0.002265,0.0,0.00024,177.54,JAX 52%; LAC 7%; CIN 6%
22276,SYNTH-08443,SYNTH-08443,0,32,0.002265,0.0,0.00032,177.46,JAX 60%; LAC 6%; CIN 5%
22277,SYNTH-07409,SYNTH-07409,0,32,0.002265,0.0,0.00024,177.36,JAX 56%; LAC 6%; CIN 6%
22278,SYNTH-07209,SYNTH-07209,0,32,0.002265,0.0,0.00032,177.16,JAX 55%; LAC 6%; CIN 6%
22279,SYNTH-19026,SYNTH-19026,0,32,0.002265,0.0,0.0004,177.09,JAX 58%; LAC 7%; CIN 5%
22280,SYNTH-12993,SYNTH-12993,0,32,0.002265,0.0,0.00024,177.02,JAX 66%; LAC 6%; CIN 4%
22281,SYNTH-23793,SYNTH-23793,0,32,0.002265,0.0,0.0004,176.98,JAX 71%; LAC 5%; CIN 4%
22282,SYNTH-09109,SYNTH-09109,0,32,0.002265,0.0,0.0004,176.96,JAX 60%; LAC 6%; CIN 5%
22283,SYNTH-19243,SYNTH-19243,0,32,0.002265,0.0,0.00024,176.78,JAX 44%; HOU 7%; CIN 7%
22284,SYNTH-02385,SYNTH-02385,0,32,0.002265,0.0,0.00024,176.78,JAX 64%; LAC 6%; CIN 5%
22285,SYNTH-05746,SYNTH-05746,0,32,0.002265,0.0,0.00048,176.75,JAX 78%; LAC 4%; CIN 3%
22286,SYNTH-05684,SYNTH-05684,0,32,0.002265,0.0,0.00032,176.62,JAX 59%; LAC 6%; CIN 5%
22287,SYNTH-16008,SYNTH-16008,0,32,0.002265,0.0,0.00032,176.45,JAX 69%; LAC 5%; CIN 4%
22288,SYNTH-03411,SYNTH-03411,0,32,0.002265,0.0,0.00032,176.35,JAX 64%; LAC 5%; CIN 4%
22289,SYNTH-16419,SYNTH-16419,0,32,0.002265,0.0,0.00048,176.34,JAX 58%; LAC 6%; CIN 5%
22290,SYNTH-11458,SYNTH-11458,0,32,0.002265,0.0,0.0004,176.32,JAX 66%; LAC 6%; CIN 4%
22291,SYNTH-04250,SYNTH-04250,0,32,0.002265,0.0,0.00024,176.31,JAX 63%; LAC 6%; CIN 5%
22292,SYNTH-04269,SYNTH-04269,0,32,0.002265,0.0,0.00016,176.2,JAX 41%; HOU 8%; CIN 7%
22293,SYNTH-21544,SYNTH-21544,0,32,0.002265,0.0,0.0004,176.05,JAX 72%; LAC 5%; CIN 4%
22294,SYNTH-05696,SYNTH-05696,0,32,0.002265,0.0,0.00024,176.05,JAX 32%; HOU 8%; CIN 8%
22295,SYNTH-01818,SYNTH-01818,0,32,0.002265,0.0,0.00024,176.05,JAX 42%; LAC 7%; CIN 7%
22296,SYNTH-03515,SYNTH-03515,0,32,0.002265,0.0,0.00048,175.95,JAX 67%; LAC 6%; CIN 4%
22297,SYNTH-18248,SYNTH-18248,0,32,0.002265,0.0,0.00024,175.87,JAX 67%; LAC 6%; CIN 4%
22298,SYNTH-09479,SYNTH-09479,0,32,0.002265,0.0,0.00032,175.69,JAX 47%; LAC 7%; CIN 7%
22299,SYNTH-08348,SYNTH-08348,0,32,0.002265,0.0,0.0004,175.62,JAX 68%; LAC 6%; CIN 4%
22300,SYNTH-00175,SYNTH-00175,0,32,0.002265,0.0,0.00024,175.6,JAX 46%; CIN 7%; LAC 6%
22301,SYNTH-11136,SYNTH-11136,0,32,0.002265,0.0,0.00024,175.58,JAX 50%; LAC 7%; CIN 6%
22302,SYNTH-16242,SYNTH-16242,0,32,0.002265,0.0,0.0004,175.55,JAX 55%; LAC 6%; CIN 5%
22303,SYNTH-15012,SYNTH-15012,0,32,0.002265,0.0,0.00032,175.52,JAX 64%; LAC 6%; CIN 5%
22304,SYNTH-21104,SYNTH-21104,0,32,0.002265,0.0,0.00032,175.47,JAX 65%; LAC 6%; CIN 4%
22305,SYNTH-22450,SYNTH-22450,0,32,0.002265,0.0,0.00016,175.22,JAX 47%; CIN 7%; LAC 7%
22306,SYNTH-12284,SYNTH-12284,0,32,0.002265,0.0,0.00016,175.16,JAX 46%; CIN 7%; LAC 7%
22307,SYNTH-01827,SYNTH-01827,0,32,0.002265,0.0,0.00032,175.08,JAX 53%; LAC 6%; CIN 6%
22308,SYNTH-06804,SYNTH-06804,0,32,0.002265,0.0,0.00024,175.06,JAX 46%; CIN 7%; LAC 7%
22309,SYNTH-22862,SYNTH-22862,0,32,0.002265,0.0,0.00024,174.87,JAX 46%; LAC 7%; CIN 7%
22310,SYNTH-20968,SYNTH-20968,0,32,0.002265,0.0,0.00016,174.85,JAX 55%; LAC 6%; CIN 6%
22311,SYNTH-00947,SYNTH-00947,0,32,0.002265,0.0,0.0004,174.82,JAX 65%; LAC 6%; CIN 5%
22312,SYNTH-04635,SYNTH-04635,0,32,0.002265,0.0,0.0004,174.66,JAX 56%; LAC 7%; CIN 6%
22313,SYNTH-00241,SYNTH-00241,0,32,0.002265,0.0,0.0004,174.65,JAX 59%; LAC 6%; CIN 5%
22314,SYNTH-00389,SYNTH-00389,0,32,0.002265,0.0,0.00016,174.49,JAX 52%; LAC 7%; CIN 6%
22315,SYNTH-09617,SYNTH-09617,0,32,0.002265,0.0,0.00032,174.4,JAX 56%; LAC 7%; CIN 6%
22316,SYNTH-18709,SYNTH-18709,0,32,0.002265,0.0,0.00024,174.4,JAX 44%; CIN 7%; LAC 7%
22317,SYNTH-12430,SYNTH-12430,0,32,0.002265,0.0,0.00024,174.29,JAX 47%; LAC 7%; CIN 7%
22318,SYNTH-07648,SYNTH-07648,0,32,0.002265,0.0,0.00032,174.26,JAX 47%; CIN 7%; LAC 7%
22319,SYNTH-05330,SYNTH-05330,0,32,0.002265,0.0,0.00016,174.24,JAX 51%; LAC 6%; CIN 6%
22320,SYNTH-17269,SYNTH-17269,0,32,0.002265,0.0,0.00016,174.2,JAX 39%; CIN 8%; LAC 7%
22321,SYNTH-12321,SYNTH-12321,0,32,0.002265,0.0,0.00024,174.14,JAX 51%; LAC 6%; CIN 6%
22322,SYNTH-20482,SYNTH-20482,0,32,0.002265,0.0,0.00024,174.09,JAX 57%; LAC 7%; CIN 6%
22323,SYNTH-08162,SYNTH-08162,0,32,0.002265,0.0,0.00024,174.01,JAX 63%; LAC 6%; CIN 5%
22324,SYNTH-02044,SYNTH-02044,0,32,0.002265,0.0,0.00024,173.98,JAX 60%; LAC 6%; CIN 5%
22325,SYNTH-22292,SYNTH-22292,0,32,0.002265,0.0,0.00032,173.98,JAX 75%; LAC 5%; CIN 3%
22326,SYNTH-05230,SYNTH-05230,0,32,0.002265,0.0,0.0004,173.95,JAX 57%; LAC 6%; CIN 6%
22327,SYNTH-08293,SYNTH-08293,0,32,0.002265,0.0,0.00032,173.76,JAX 49%; LAC 7%; CIN 7%
22328,SYNTH-11566,SYNTH-11566,0,32,0.002265,0.0,0.00032,173.72,JAX 70%; LAC 5%; CIN 4%
22329,SYNTH-07265,SYNTH-07265,0,32,0.002265,0.0,0.00032,173.57,JAX 76%; LAC 5%; CIN 3%
22330,SYNTH-07321,SYNTH-07321,0,32,0.002265,0.0,0.00024,173.57,JAX 65%; LAC 6%; CIN 5%
22331,SYNTH-12654,SYNTH-12654,0,32,0.002265,0.0,0.00024,173.48,JAX 39%; CIN 7%; LAC 7%
22332,SYNTH-04115,SYNTH-04115,0,32,0.002265,0.0,0.00024,173.46,JAX 55%; LAC 7%; CIN 6%
22333,SYNTH-09983,SYNTH-09983,0,32,0.002265,0.0,0.0004,173.42,JAX 54%; LAC 7%; CIN 6%
22334,SYNTH-04043,SYNTH-04043,0,32,0.002265,0.0,0.00032,173.16,JAX 53%; LAC 7%; CIN 6%
22335,SYNTH-13073,SYNTH-13073,0,32,0.002265,0.0,0.00024,173.16,JAX 59%; LAC 6%; CIN 5%
22336,SYNTH-05736,SYNTH-05736,0,32,0.002265,0.0,0.00024,173.1,JAX 54%; LAC 6%; CIN 6%
22337,SYNTH-14155,SYNTH-14155,0,32,0.002265,0.0,0.00016,173.09,JAX 35%; CIN 8%; LAC 7%
22338,SYNTH-12259,SYNTH-12259,0,32,0.002265,0.0,0.00032,173.05,JAX 58%; LAC 7%; CIN 5%
22339,SYNTH-18463,SYNTH-18463,0,32,0.002265,0.0,0.00024,173.04,JAX 68%; LAC 5%; CIN 4%
22340,SYNTH-22100,SYNTH-22100,0,32,0.002265,0.0,0.00016,172.83,JAX 45%; CIN 7%; LAC 7%
22341,SYNTH-15416,SYNTH-15416,0,32,0.002265,0.0,0.00064,172.71,JAX 57%; LAC 6%; CIN 6%
22342,SYNTH-23471,SYNTH-23471,0,32,0.002265,0.0,0.00016,172.57,JAX 43%; CIN 7%; LAC 7%
22343,SYNTH-10322,SYNTH-10322,0,32,0.002265,0.0,0.00032,172.22,JAX 77%; LAC 5%; CIN 3%
22344,SYNTH-08179,SYNTH-08179,0,32,0.002265,0.0,0.00032,172.15,JAX 58%; LAC 6%; CIN 5%
22345,SYNTH-22657,SYNTH-22657,0,32,0.002265,0.0,0.00024,172.15,JAX 49%; HOU 6%; CIN 6%
22346,SYNTH-23681,SYNTH-23681,0,32,0.002265,0.0,0.00032,172.12,JAX 62%; LAC 6%; CIN 5%
22347,SYNTH-12301,SYNTH-12301,0,32,0.002265,0.0,0.00016,172.05,JAX 59%; LAC 6%; CIN 5%
22348,SYNTH-13364,SYNTH-13364,0,32,0.002265,0.0,8e-05,172.04,JAX 59%; LAC 7%; CIN 5%
22349,SYNTH-11533,SYNTH-11533,0,32,0.002265,0.0,8e-05,172.04,JAX 54%; LAC 7%; CIN 6%
22350,SYNTH-11883,SYNTH-11883,0,32,0.002265,0.0,0.0004,172.0,JAX 69%; LAC 5%; CIN 4%
22351,SYNTH-00553,SYNTH-00553,0,32,0.002265,0.0,0.00024,171.98,JAX 58%; LAC 6%; CIN 5%
22352,SYNTH-00571,SYNTH-00571,0,32,0.002265,0.0,0.00048,171.89,JAX 61%; LAC 6%; CIN 5%
22353,SYNTH-02149,SYNTH-02149,0,32,0.002265,0.0,0.0004,171.87,JAX 63%; LAC 6%; CIN 5%
22354,SYNTH-06420,SYNTH-06420,0,32,0.002265,0.0,0.00024,171.83,JAX 44%; CIN 7%; LAC 7%
22355,SYNTH-09774,SYNTH-09774,0,32,0.002265,0.0,0.00024,171.62,JAX 44%; CIN 7%; LAC 7%
22356,SYNTH-14008,SYNTH-14008,0,32,0.002265,0.0,8e-05,171.43,JAX 38%; HOU 10%; CIN 7%
22357,SYNTH-10685,SYNTH-10685,0,32,0.002265,0.0,8e-05,171.43,JAX 33%; CIN 8%; LAC 7%
22358,SYNTH-20624,SYNTH-20624,0,32,0.002265,0.0,0.00032,171.2,JAX 54%; LAC 6%; CIN 6%
22359,SYNTH-14510,SYNTH-14510,0,32,0.002265,0.0,0.00032,171.04,JAX 66%; LAC 6%; CIN 5%
22360,SYNTH-19922,SYNTH-19922,0,32,0.002265,0.0,0.00024,170.99,JAX 59%; LAC 6%; CIN 5%
22361,SYNTH-15640,SYNTH-15640,0,32,0.002265,0.0,0.00056,170.89,JAX 63%; LAC 6%; CIN 5%
22362,SYNTH-12363,SYNTH-12363,0,32,0.002265,0.0,8e-05,170.82,JAX 60%; LAC 6%; CIN 5%
22363,SYNTH-08858,SYNTH-08858,0,32,0.002265,0.0,0.00032,170.79,JAX 68%; LAC 6%; CIN 4%
22364,SYNTH-06932,SYNTH-06932,0,32,0.002265,0.0,0.00024,170.76,JAX 57%; LAC 6%; CIN 5%
22365,SYNTH-10205,SYNTH-10205,0,32,0.002265,0.0,0.00016,170.64,JAX 47%; LAC 7%; CIN 7%
22366,SYNTH-04840,SYNTH-04840,0,32,0.002265,0.0,0.00016,170.62,JAX 43%; CIN 7%; LAC 7%
22367,SYNTH-11852,SYNTH-11852,0,32,0.002265,0.0,0.00032,170.35,JAX 58%; LAC 6%; CIN 5%
22368,SYNTH-06739,SYNTH-06739,0,32,0.002265,0.0,0.00024,170.3,JAX 64%; LAC 6%; CIN 5%
22369,SYNTH-02887,SYNTH-02887,0,32,0.002265,0.0,0.00048,170.26,JAX 67%; LAC 6%; CIN 4%
22370,SYNTH-16237,SYNTH-16237,0,32,0.002265,0.0,0.00048,170.23,JAX 74%; LAC 5%; CIN 3%
22371,SYNTH-04713,SYNTH-04713,0,32,0.002265,0.0,0.00032,170.17,JAX 64%; LAC 5%; CIN 4%
22372,SYNTH-22279,SYNTH-22279,0,32,0.002265,0.0,0.00024,169.89,JAX 63%; LAC 6%; CIN 5%
22373,SYNTH-04290,SYNTH-04290,0,32,0.002265,0.0,0.00024,169.89,JAX 56%; LAC 7%; CIN 6%
22374,SYNTH-07087,SYNTH-07087,0,32,0.002265,0.0,0.0004,169.85,JAX 56%; LAC 6%; CIN 6%
22375,SYNTH-03537,SYNTH-03537,0,32,0.002265,0.0,0.00024,169.56,JAX 64%; LAC 6%; CIN 5%
22376,SYNTH-02740,SYNTH-02740,0,32,0.002265,0.0,0.00032,169.52,JAX 54%; LAC 6%; CIN 6%
22377,SYNTH-10807,SYNTH-10807,0,32,0.002265,0.0,0.00032,169.46,JAX 61%; LAC 7%; CIN 5%
22378,SYNTH-06617,SYNTH-06617,0,32,0.002265,0.0,0.0004,169.36,JAX 75%; LAC 5%; CIN 3%
22379,SYNTH-03451,SYNTH-03451,0,32,0.002265,0.0,0.00032,169.35,JAX 64%; LAC 6%; CIN 4%
22380,SYNTH-15628,SYNTH-15628,0,32,0.002265,0.0,0.00048,169.29,JAX 65%; LAC 6%; CIN 4%
22381,SYNTH-18564,SYNTH-18564,0,32,0.002265,0.0,0.00032,169.2,JAX 55%; LAC 7%; CIN 6%
22382,SYNTH-19550,SYNTH-19550,0,32,0.002265,0.0,0.0004,169.04,JAX 53%; LAC 7%; CIN 6%
22383,SYNTH-04383,SYNTH-04383,0,32,0.002265,0.0,0.00016,168.91,JAX 59%; LAC 6%; CIN 5%
22384,SYNTH-04639,SYNTH-04639,0,32,0.002265,0.0,0.00032,168.91,JAX 52%; LAC 7%; CIN 6%
22385,SYNTH-01530,SYNTH-01530,0,32,0.002265,0.0,0.00032,168.89,JAX 48%; CIN 7%; HOU 7%
22386,SYNTH-02648,SYNTH-02648,0,32,0.002265,0.0,0.00016,168.79,JAX 45%; LAC 7%; CIN 6%
22387,SYNTH-06327,SYNTH-06327,0,32,0.002265,0.0,0.0004,168.73,JAX 46%; LAC 7%; CIN 7%
22388,SYNTH-04760,SYNTH-04760,0,32,0.002265,0.0,0.0004,168.73,JAX 64%; LAC 6%; CIN 5%
22389,SYNTH-10089,SYNTH-10089,0,32,0.002265,0.0,0.00032,168.66,JAX 64%; LAC 5%; CIN 5%
22390,SYNTH-16398,SYNTH-16398,0,32,0.002265,0.0,0.00032,168.61,JAX 71%; LAC 5%; CIN 4%
22391,SYNTH-03478,SYNTH-03478,0,32,0.002265,0.0,0.00016,168.57,JAX 53%; LAC 7%; CIN 6%
22392,SYNTH-12189,SYNTH-12189,0,32,0.002265,0.0,0.00016,168.53,JAX 49%; LAC 7%; CIN 7%
22393,SYNTH-14996,SYNTH-14996,0,32,0.002265,0.0,0.00024,168.4,JAX 55%; LAC 6%; CIN 6%
22394,SYNTH-01886,SYNTH-01886,0,32,0.002265,0.0,0.00016,167.94,JAX 49%; LAC 7%; CIN 7%
22395,SYNTH-02691,SYNTH-02691,0,32,0.002265,0.0,0.00048,167.93,JAX 53%; LAC 6%; CIN 6%
22396,SYNTH-08762,SYNTH-08762,0,32,0.002265,0.0,0.00024,167.87,JAX 65%; LAC 6%; CIN 4%
22397,SYNTH-02835,SYNTH-02835,0,32,0.002265,0.0,8e-05,167.83,JAX 55%; LAC 7%; CIN 6%
22398,SYNTH-12670,SYNTH-12670,0,32,0.002265,0.0,8e-05,167.83,JAX 43%; CIN 7%; LAC 7%
22399,SYNTH-17481,SYNTH-17481,0,32,0.002265,0.0,0.00032,167.82,JAX 73%; LAC 5%; CIN 4%
22400,SYNTH-21817,SYNTH-21817,0,32,0.002265,0.0,0.00024,167.79,JAX 67%; LAC 6%; CIN 4%
22401,SYNTH-19971,SYNTH-19971,0,32,0.002265,0.0,0.00048,167.41,JAX 64%; LAC 6%; CIN 5%
22402,SYNTH-10393,SYNTH-10393,0,32,0.002265,0.0,0.00032,167.38,JAX 59%; LAC 6%; CIN 5%
22403,SYNTH-16031,SYNTH-16031,0,32,0.002265,0.0,0.00032,167.25,JAX 47%; HOU 7%; CIN 7%
22404,SYNTH-02448,SYNTH-02448,0,32,0.002265,0.0,0.0004,166.75,JAX 70%; LAC 5%; CIN 4%
22405,SYNTH-01549,SYNTH-01549,0,32,0.002265,0.0,0.00024,166.71,JAX 30%; CIN 8%; LAC 7%
22406,SYNTH-07883,SYNTH-07883,0,32,0.002265,0.0,0.00024,166.62,JAX 72%; LAC 5%; CIN 3%
22407,SYNTH-20051,SYNTH-20051,0,32,0.002265,0.0,0.00024,166.52,JAX 69%; LAC 5%; CIN 4%
